movieId,title,genres,imdbId,tmdbId,rating,year
6992,Guarding Tess,Comedy|Drama,109951,6472.0,5.99,1994
6993,Hannah and Her Sisters,Comedy|Drama|Romance,91167,5143.0,7.5,1986
6994,"Hard Way, The",Action|Comedy,102004,11384.0,6.2,1991
6995,Hercules in New York,Action|Comedy|Fantasy,65832,5227.0,4.094,1970
6996,Highlander II: The Quickening,Action|Sci-Fi,102034,8010.0,4.7,1991
6997,Hoffa,Crime|Drama,104427,10410.0,6.247,1992
6998,House of Cards,Drama,107148,47095.0,6.3,1993
6999,Housesitter,Comedy|Romance,104452,10407.0,6.118,1992
7000,Hudson Hawk,Action|Adventure|Comedy,102070,9292.0,5.665,1991
7001,Invasion of the Body Snatchers,Horror|Mystery|Sci-Fi|Thriller,77745,11850.0,7.2,1978
7002,Mindwalk,Drama,100151,48745.0,6.7,1990
7003,Kafka,Comedy|Drama|Mystery|Sci-Fi|Thriller,102181,2297.0,6.335,1991
7004,Kindergarten Cop,Action|Comedy|Crime|Thriller,99938,951.0,6.096,1990
7005,King Ralph,Comedy,102216,10804.0,5.4,1991
7006,Knight Moves,Mystery|Thriller,104627,5765.0,5.835,1992
7007,"Last Boy Scout, The",Action|Comedy|Crime|Drama|Thriller,102266,9319.0,6.818,1991
7008,Last Tango in Paris (Ultimo tango a Parigi),Drama|Romance,70849,1643.0,6.981,1972
7009,Lorenzo's Oil,Drama,104756,2007.0,7.082,1992
7010,"Lover, The (Amant, L')",Drama|Romance,101316,10995.0,7.002,1992
7011,"Bullfighter, The (Matador)",Comedy|Crime|Drama,91495,8047.0,6.654,1986
7012,Mr. Destiny,Comedy|Fantasy,100201,2612.0,6.218,1990
7013,"Night of the Hunter, The",Drama|Film-Noir|Thriller,48424,3112.0,7.895,1955
7014,Nowhere to Run,Action|Romance,107711,10413.0,6.346,1993
7015,Only the Lonely,Comedy|Romance,102598,2611.0,6.0,1991
7016,Over the Top,Action|Drama,93692,1825.0,6.391,1987
7017,Passenger 57,Action|Thriller,105104,10538.0,5.96,1992
7018,Presumed Innocent,Crime|Drama|Thriller,100404,11092.0,6.78,1990
7019,Project X,Comedy|Drama,93793,18410.0,6.294,1987
7020,Proof,Comedy|Drama|Romance,102721,14904.0,6.606,1991
7021,Pure Luck,Comedy|Crime,102729,19065.0,5.463,1991
7022,Battle Royale (Batoru rowaiaru),Action|Drama|Horror|Thriller,266308,3176.0,7.283,2000
7023,"Wedding Banquet, The (Xi yan)",Comedy|Drama|Romance,107156,9261.0,7.179,1993
7024,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma)",Drama,73650,5336.0,6.4,1976
7025,"Midnight Clear, A",Drama|War,102443,23908.0,6.462,1992
7026,Summer School,Comedy,94072,14671.0,6.4,1987
7027,Silverado,Action|Western,90022,11509.0,6.962,1985
7028,Quick Change,Comedy|Crime,100449,10729.0,6.683,1990
7029,Rabid,Horror|Thriller,76590,29437.0,6.39,1977
7030,Radio Flyer,Drama,105211,20763.0,7.0,1992
7031,"Real McCoy, The",Action|Crime|Drama|Thriller,107927,2047.0,5.7,1993
7032,Revenge,Drama|Romance|Thriller,100485,14249.0,6.518,1990
7033,"Secret of My Succe$s, The (a.k.a. The Secret of My Success)",Comedy|Romance,93936,10021.0,6.5,1987
7034,Show Me Love (Fucking Åmål),Drama|Romance,150662,11634.0,7.1,1998
7035,Streets of Fire,Action|Romance,88194,14746.0,6.902,1984
7036,Teen Wolf,Comedy|Fantasy,90142,11824.0,6.186,1985
7037,High Heels (Tacones lejanos),Comedy|Drama,103030,8222.0,7.1,1991
7038,Things You Can Tell Just by Looking at Her,Drama|Romance,210358,20067.0,5.789,2000
7039,Thunderheart,Crime|Mystery|Thriller,105585,12395.0,6.252,1992
7040,To Live and Die in L.A.,Action|Crime|Drama|Thriller,90180,9846.0,7.1,1985
7041,Trapped in Paradise,Comedy|Crime,111477,23719.0,5.6,1994
7042,Betty Blue (37°2 le matin),Drama|Romance,90563,11986.0,7.2,1986
7043,Vivre sa vie: Film en douze tableaux (My Life to Live),Drama,56663,1626.0,7.8,1962
7044,Wild at Heart,Crime|Drama|Mystery|Romance|Thriller,100935,483.0,7.0,1990
7045,"Witches, The",Children|Fantasy,100944,10166.0,6.921,1990
7046,"Witches of Eastwick, The",Comedy|Fantasy|Horror|Thriller,94332,6069.0,6.525,1987
7047,Year of the Dragon,Action|Crime|Drama,90350,11018.0,6.869,1985
7048,Nothing to Lose,Action|Adventure|Comedy|Crime,119807,11676.0,6.52,1997
7049,Flying Down to Rio,Comedy|Musical|Romance,24025,28293.0,6.1,1933
7050,Follow the Fleet,Comedy|Musical|Romance,27630,28292.0,6.9,1936
7051,"What's New, Pussycat",Comedy,59903,3681.0,5.979,1965
7052,Mary of Scotland,Drama,27948,43875.0,6.348,1936
7053,Roberta,Comedy|Musical|Romance,26942,31798.0,7.0,1935
7054,Little Women,Drama,41594,43436.0,7.4,1949
7055,Swing Time,Comedy|Musical|Romance,28333,20325.0,6.803,1936
7056,"Public Enemy, The",Action|Crime|Drama,22286,17687.0,7.244,1931
7057,"Midsummer Night's Dream, A",Comedy|Fantasy|Romance,26714,19075.0,6.4,1935
7058,Life with Father,Comedy,39566,41465.0,6.5,1947
7059,National Velvet,Children|Drama,37120,17641.0,7.3,1944
7060,Jesus Christ Superstar,Drama|Musical,70239,12545.0,7.023,1973
7061,Dark Victory,Drama|Romance,31210,27972.0,6.958,1939
7062,Birdman of Alcatraz,Drama,55798,898.0,7.469,1962
7063,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes)",Adventure|Drama,68182,2000.0,7.49,1972
7064,Beauty and the Beast (La belle et la bête),Drama|Fantasy,38348,648.0,7.498,1946
7065,"Birth of a Nation, The",Drama|War,4972,618.0,6.035,1915
7066,"Blue Kite, The (Lan feng zheng)",Drama,107358,44162.0,7.2,1993
7067,Juliet of the Spirits (Giulietta degli spiriti),Comedy|Drama|Fantasy|Romance,59229,19120.0,7.318,1965
7068,Last Year at Marienbad (L'Année dernière à Marienbad),Drama|Mystery|Romance,54632,4024.0,7.424,1961
7069,"Macbeth (a.k.a. Tragedy of Macbeth, The)",Drama,67372,11316.0,7.1,1971
7070,Red River,Action|Adventure|Western,40724,3089.0,7.381,1948
7071,"Woman Under the Influence, A",Drama,72417,29845.0,7.753,1974
7072,Stagecoach,Action|Drama|Romance|Western,31971,995.0,7.637,1939
7073,"Shot in the Dark, A",Comedy|Crime|Mystery,58586,1594.0,7.261,1964
7074,"Navigator, The",Comedy,15163,32318.0,7.143,1924
7075,"Court Jester, The",Adventure|Comedy|Musical,49096,11839.0,7.3,1956
7076,Bullitt,Action|Crime|Drama|Thriller,62765,916.0,7.161,1968
7077,Way Down East,Drama|Romance,11841,31509.0,6.852,1920
7078,Jezebel,Drama,30287,1976.0,7.074,1938
7079,"Hunchback of Notre Dame, The",Drama,31455,31685.0,7.217,1939
7080,42nd Street,Drama|Musical|Romance,24034,3062.0,6.889,1933
7081,I'm No Angel,Comedy,24166,34456.0,6.356,1933
7082,That Touch of Mink,Comedy|Romance,56575,12708.0,6.5,1962
7083,Sweet Dreams,Drama,90110,42045.0,6.6,1985
7084,"Play It Again, Sam",Comedy|Romance,69097,11610.0,7.458,1972
7085,Send Me No Flowers,Comedy|Romance,58571,4939.0,6.7,1964
7086,Pygmalion,Comedy|Drama,30637,25016.0,6.992,1938
7087,"Passage to India, A",Adventure|Drama,87892,15927.0,6.768,1984
7088,Black Orpheus (Orfeu Negro),Drama|Romance,53146,40423.0,7.0,1959
7089,Amarcord,Comedy|Drama,71129,7857.0,7.909,1973
7090,Hero (Ying xiong),Action|Adventure|Drama,299977,79.0,7.507,2002
7091,Horse Feathers,Comedy,23027,13912.0,6.885,1932
7092,Anna Karenina,Drama|Romance,26071,70881.0,6.617,1935
7093,"Front Page, The",Comedy,71524,987.0,7.3,1974
7094,Attraction,Drama|Romance|Thriller,238627,65869.0,7.0,2000
7095,Looking for Mr. Goodbar,Drama,76327,37749.0,6.29,1977
7096,Rivers and Tides,Documentary,307385,30140.0,7.3,2001
7097,"Girl From Paris, A (hirondelle a fait le printemps, Une)",Comedy|Drama,240149,33302.0,6.275,2001
7098,Seven Days to Noon,Drama|Thriller,42949,46932.0,6.7,1950
7099,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika),Adventure|Animation|Drama|Fantasy|Sci-Fi,87544,81.0,7.939,1984
7100,CrissCross,Drama,104027,70423.0,6.4,1992
7101,Doc Hollywood,Comedy|Romance,101745,11821.0,6.4,1991
7102,Dragnet,Comedy|Crime|Drama,92925,10023.0,5.946,1987
7103,Madhouse,Comedy,100087,51036.0,5.3,1990
7104,1941,Comedy|War,78723,11519.0,5.835,1979
7105,"Shot at Glory, A",Drama,193854,72087.0,5.5,2000
7106,Black and White in Color (Noirs et blancs en couleur),Drama|War,74972,42238.0,6.5,1976
7107,Foul Play,Comedy|Thriller,77578,15659.0,6.31,1978
7108,Crime Story (Zhong an zu),Action|Crime|Drama,108656,18857.0,6.655,1993
7109,Beyond the Clouds (Al di là delle nuvole),Drama|Romance,114086,33517.0,6.3,1996
7110,Blind Beast (Môjuu),Drama|Thriller,140384,27425.0,6.5,1969
7111,Ryan's Daughter,Drama|Romance,66319,38953.0,7.105,1970
7112,Accident,Crime|Drama,61328,74544.0,6.2,1967
7113,Cabeza de Vaca,Action|Adventure,101529,41785.0,6.8,1991
7114,"Collector, The",Drama|Horror|Thriller,59043,42740.0,7.351,1965
7115,Deep Red (Profondo rosso),Horror|Mystery|Thriller,73582,20126.0,7.8,1975
7116,Diabolique (Les diaboliques),Horror|Mystery|Thriller,46911,827.0,7.889,1955
7117,Leprechaun,Comedy|Horror,107387,11811.0,5.548,1993
7118,Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa),Animation|Drama|Sci-Fi|War,93207,20043.0,6.929,1987
7119,Crazy People,Comedy,99316,16814.0,5.8,1990
7120,DarkWolf,Horror,326820,4368.0,3.3,2003
7121,Adam's Rib,Comedy|Romance,41090,25431.0,7.108,1949
7122,King of Hearts,Comedy|Drama|War,60908,17685.0,7.1,1966
7123,Naked Lunch,Drama|Fantasy|Mystery|Sci-Fi,102511,2742.0,7.03,1991
7124,Grass,Documentary,214730,22010.0,6.5,1999
7125,Spring Forward,Drama,156096,51145.0,6.8,1999
7126,"Killing of a Chinese Bookie, The",Comedy|Crime|Drama|Film-Noir|Musical,74749,32040.0,7.1,1976
7127,Run,Action|Drama|Thriller,102818,48129.0,6.139,1991
7128,Things to Come,Sci-Fi,28358,3596.0,6.42,1936
7129,Queen of Hearts,Comedy|Drama|Romance,98153,120637.0,6.7,1989
7130,Darling,Drama,59084,24134.0,6.673,1965
7131,"Summer Place, A",Drama,53320,18904.0,6.5,1959
7132,"Night at the Opera, A",Comedy|Musical|Romance,26778,37719.0,7.452,1935
7133,Metalstorm: The Destruction of Jared-Syn,Action|Adventure|Sci-Fi,85935,47364.0,4.6,1983
7134,"Element of Crime, The (Forbrydelsens Element)",Drama|Thriller,87280,9063.0,6.4,1984
7135,Shoot the Piano Player (Tirez sur le pianiste),Crime|Drama|Romance|Thriller,54389,1818.0,7.227,1960
7136,Stolen Kisses (Baisers volés),Comedy|Drama|Romance,62695,255.0,7.3,1968
7137,"Cooler, The",Comedy|Drama|Romance,318374,10744.0,6.708,2003
7138,"Bonaerense, El",Action|Drama,315850,83505.0,6.5,2002
7139,In America,Drama|Romance,298845,10511.0,7.2,2002
7140,"Legend of Leigh Bowery, The",Documentary,354696,180399.0,7.2,2002
7141,My Flesh and Blood,Documentary,342804,22289.0,7.9,2003
7142,Honey,Drama|Romance,322589,10028.0,6.3,2003
7143,"Last Samurai, The",Action|Adventure|Drama|War,325710,616.0,7.6,2003
7144,Forget Baghdad: Jews and Arabs - The Iraqi Connection,Documentary,329094,288953.0,8.0,2002
7145,Prisoner of Paradise,Documentary,348862,,0.0,2002
7145,Prisoner of Paradise,Documentary,348862,,0.0,2002
7145,Prisoner of Paradise,Documentary,348862,,0.0,2002
7145,Prisoner of Paradise,Documentary,348862,,0.0,2002
7145,Prisoner of Paradise,Documentary,348862,,0.0,2002
7145,Prisoner of Paradise,Documentary,348862,,0.0,2002
7145,Prisoner of Paradise,Documentary,348862,,0.0,2002
7145,Prisoner of Paradise,Documentary,348862,,0.0,2002
7145,Prisoner of Paradise,Documentary,348862,,0.0,2002
7145,Prisoner of Paradise,Documentary,348862,,0.0,2002
7145,Prisoner of Paradise,Documentary,348862,,0.0,2002
7145,Prisoner of Paradise,Documentary,348862,,0.0,2002
7145,Prisoner of Paradise,Documentary,348862,,0.0,2002
7145,Prisoner of Paradise,Documentary,348862,,0.0,2002
7145,Prisoner of Paradise,Documentary,348862,,0.0,2002
7145,Prisoner of Paradise,Documentary,348862,,0.0,2002
7145,Prisoner of Paradise,Documentary,348862,,0.0,2002
7145,Prisoner of Paradise,Documentary,348862,,0.0,2002
7145,Prisoner of Paradise,Documentary,348862,,0.0,2002
7145,Prisoner of Paradise,Documentary,348862,,0.0,2002
7145,Prisoner of Paradise,Documentary,348862,,0.0,2002
7145,Prisoner of Paradise,Documentary,348862,,0.0,2002
7145,Prisoner of Paradise,Documentary,348862,,0.0,2002
7145,Prisoner of Paradise,Documentary,348862,,0.0,2002
7145,Prisoner of Paradise,Documentary,348862,,0.0,2002
7145,Prisoner of Paradise,Documentary,348862,,0.0,2002
7145,Prisoner of Paradise,Documentary,348862,,0.0,2002
7145,Prisoner of Paradise,Documentary,348862,,0.0,2002
7145,Prisoner of Paradise,Documentary,348862,,0.0,2002
7145,Prisoner of Paradise,Documentary,348862,,0.0,2002
7145,Prisoner of Paradise,Documentary,348862,,0.0,2002
7145,Prisoner of Paradise,Documentary,348862,,0.0,2002
7145,Prisoner of Paradise,Documentary,348862,,0.0,2002
7145,Prisoner of Paradise,Documentary,348862,,0.0,2002
7145,Prisoner of Paradise,Documentary,348862,,0.0,2002
7145,Prisoner of Paradise,Documentary,348862,,0.0,2002
7145,Prisoner of Paradise,Documentary,348862,,0.0,2002
7145,Prisoner of Paradise,Documentary,348862,,0.0,2002
7145,Prisoner of Paradise,Documentary,348862,,0.0,2002
7145,Prisoner of Paradise,Documentary,348862,,0.0,2002
7145,Prisoner of Paradise,Documentary,348862,,0.0,2002
7145,Prisoner of Paradise,Documentary,348862,,0.0,2002
7145,Prisoner of Paradise,Documentary,348862,,0.0,2002
7146,What Alice Found,Crime|Drama,343172,96393.0,5.7,2003
7147,Big Fish,Drama|Fantasy|Romance,319061,587.0,7.758,2003
7148,Love Don't Cost a Thing,Drama|Romance,337592,21542.0,7.148,2003
7149,Something's Gotta Give,Comedy|Drama|Romance,337741,6964.0,6.6,2003
7150,Stuck on You,Comedy,338466,1792.0,5.3,2003
7151,Girl with a Pearl Earring,Drama|Romance,335119,3635.0,6.597,2003
7152,"Statement, The",Drama|Thriller,340376,41488.0,5.559,2003
7153,"Lord of the Rings: The Return of the King, The",Action|Adventure|Drama|Fantasy,167260,122.0,8.479,2003
7154,Mona Lisa Smile,Drama|Romance,304415,11820.0,6.9,2003
7155,Calendar Girls,Comedy,337909,8696.0,6.6,2003
7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The",Documentary|War,317910,12698.0,7.706,2003
7157,"Hebrew Hammer, The",Comedy,317640,19187.0,5.465,2003
7158,House of Sand and Fog,Drama,315983,11093.0,7.1,2003
7159,Two Men Went to War,Comedy|War,304857,47952.0,6.4,2003
7160,Monster,Crime|Drama,340855,504.0,7.221,2003
7161,Cheaper by the Dozen,Children|Comedy,349205,11007.0,6.289,2003
7162,Cold Mountain,Drama|Romance|War,159365,2289.0,6.913,2003
7163,Paycheck,Action|Sci-Fi|Thriller,338337,9620.0,6.206,2003
7164,Peter Pan,Action|Adventure|Children|Fantasy,316396,10601.0,7.177,2003
7165,"Company, The",Drama|Musical,335013,52036.0,5.2,2003
7166,"Young Black Stallion, The",Adventure|Children|Drama,318850,42418.0,6.5,2003
7167,Japanese Story,Drama,304229,13433.0,6.4,2003
7168,Secret Things (Choses secrètes),Drama,287963,35712.0,5.6,2002
7169,Chasing Liberty,Comedy|Romance,360139,14844.0,6.21,2004
7170,My Baby's Daddy,Comedy,332712,26710.0,4.784,2004
7171,Aileen: Life and Death of a Serial Killer,Documentary,364930,37088.0,6.769,2003
7172,Distant (Uzak),Drama,346094,31026.0,7.1,2002
7173,Along Came Polly,Comedy|Romance,343135,5966.0,6.002,2004
7174,Teacher's Pet,Animation|Children,350194,24034.0,5.9,2004
7175,Torque,Action|Crime,329691,10718.0,5.2,2004
7176,Crimson Gold (Talaye sorgh),Drama,371280,40427.0,7.0,2003
7177,Osama,Drama,368913,14757.0,7.0,2003
7178,"Great Gatsby, The",Drama,71577,11034.0,6.313,1974
7179,Wuthering Heights,Drama|Romance,104181,25095.0,6.6,1992
7180,Odds Against Tomorrow,Crime|Drama|Thriller,53133,26983.0,6.652,1959
7181,Ship of Fools,Drama,59712,30080.0,6.488,1965
7182,Lord Love a Duck,Comedy,60636,52867.0,5.7,1966
7183,There's a Girl in My Soup,Comedy,66449,42599.0,5.622,1970
7184,This Property is Condemned,Drama|Romance,61089,65012.0,6.3,1966
7185,Real Men,Comedy|Sci-Fi,93828,44801.0,6.287,1987
7186,Once Upon a Crime...,Comedy|Mystery,101625,27465.0,5.7,1992
7187,Beyond Therapy,Comedy,92646,83726.0,3.8,1987
7188,Buster,Comedy|Crime,94819,24782.0,5.565,1988
7189,"Car 54, Where Are You?",Comedy,109376,31395.0,3.609,1994
7190,Jane Eyre,Drama,65911,131313.0,6.8,1970
7191,Blame It on the Bellboy,Comedy,103827,34151.0,5.3,1992
7192,Only the Strong,Action,107750,15797.0,6.9,1993
7193,"Adventures of Ford Fairlane, The",Action|Comedy,98987,9548.0,6.0,1990
7194,Bonjour tristesse,Drama,51429,1937.0,6.634,1958
7195,"Enforcer, The",Crime|Drama|Film-Noir,43503,26712.0,7.0,1951
7196,"Men, The",Drama,42727,1882.0,6.971,1950
7197,Ransom (a.k.a. The Terrorists),Crime|Thriller,73796,70627.0,5.5,1975
7198,"Pick-up Artist, The",Comedy|Romance,93737,17258.0,5.6,1987
7199,Melvin Goes to Dinner,Comedy|Drama,323633,34681.0,5.5,2003
7200,"Court-Martial of Billy Mitchell, The",Drama|War,47956,118910.0,6.7,1955
7201,Crime Spree,Comedy|Crime,310924,6277.0,5.599,2003
7202,Beyond Re-Animator,Horror,222812,11429.0,6.0,2003
7203,Final Cut,Drama,162958,47072.0,5.5,1998
7204,Hells Angels on Wheels,Drama,61758,33642.0,5.4,1967
7205,"Wind and the Lion, The",Adventure,73906,14815.0,6.586,1975
7206,Mon Oncle (My Uncle),Comedy,50706,427.0,7.384,1958
7207,Where the Boys Are,Comedy,54469,43049.0,6.065,1960
7208,Dr. Jekyll and Mr. Hyde,Drama|Horror,33553,3022.0,6.446,1941
7209,"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les)",Comedy,46487,778.0,6.992,1953
7210,My Darling Clementine,Western,38762,3088.0,7.455,1946
7211,People Will Talk,Comedy|Romance,43915,23152.0,7.1,1951
7212,I Was a Male War Bride,Comedy|Romance,41498,23567.0,6.9,1949
7213,Divorce American Style,Comedy,61581,102057.0,5.7,1967
7214,Kiss Them for Me,Comedy|Romance|War,50599,52367.0,5.4,1957
7215,To Have and Have Not,Adventure|Drama|Romance|Thriller|War,37382,22584.0,7.459,1944
7216,High Sierra,Crime|Drama|Film-Noir|Thriller,33717,27725.0,7.033,1941
7217,Dark Passage,Crime|Drama|Film-Noir|Romance|Thriller,39302,16227.0,7.27,1947
7218,"Ox-Bow Incident, The",Drama|Western,36244,980.0,7.7,1943
7219,They Drive by Night,Drama,33149,16933.0,6.9,1940
7220,Micki + Maude,Comedy,87718,42094.0,5.5,1984
7221,Platinum Blonde,Comedy|Romance,22268,26884.0,6.7,1931
7222,Reefer Madness (a.k.a. Tell Your Children),Comedy|Drama,28346,37833.0,4.257,1938
7223,D.O.A.,Drama|Film-Noir|Mystery,42369,18995.0,6.905,1950
7224,"Boy with Green Hair, The",Children|Drama,40185,43759.0,6.2,1948
7225,Pumping Iron,Documentary,76578,5205.0,7.1,1977
7226,No Good Deed (a.k.a. The House on Turk Street),Crime|Drama|Thriller,292610,2017.0,5.3,2002
7227,"Trouble with Angels, The",Comedy,61122,38606.0,6.6,1966
7228,Cool World,Animation|Comedy|Fantasy,104009,14239.0,5.6,1992
7229,Money for Nothing,Comedy|Crime,107594,55448.0,5.5,1993
7230,"Silencers, The",Action|Comedy,60980,21779.0,6.1,1966
7231,"Where Angels Go, Trouble Follows",Comedy,63800,71189.0,6.2,1968
7232,Heat and Dust,Drama,84058,67794.0,6.1,1983
7233,My Letter to George (Mesmerized),Drama,91513,73515.0,5.0,1986
7234,"Strada, La",Drama,47528,405.0,7.923,1954
7235,Ichi the Killer (Koroshiya 1),Action|Comedy|Crime|Drama|Horror|Thriller,296042,9696.0,6.985,2001
7236,"Boy and His Dog, A",Sci-Fi,72730,4917.0,6.298,1975
7237,"Last Tycoon, The",Drama|Romance,74777,37774.0,6.339,1976
7238,Ashes and Diamonds (Popiól i diament),Drama|War,52080,5055.0,7.466,1958
7239,Marooned,Drama|Sci-Fi,64639,40140.0,5.906,1969
7240,King David,Action|Drama|War,89420,42040.0,5.465,1985
7241,Kanal,Drama|War,50585,29933.0,7.699,1957
7242,Cat Chaser,Action|Thriller,97028,35888.0,4.8,1989
7243,Intolerance: Love's Struggle Throughout the Ages,Drama,6864,3059.0,7.12,1916
7244,"Beast of Yucca Flats, The",Horror|Sci-Fi,54673,22727.0,2.278,1961
7245,Tormented,Horror|Thriller,54393,28586.0,5.0,1960
7246,"Violent Years, The",Drama,49922,56157.0,4.531,1956
7247,Chitty Chitty Bang Bang,Adventure|Children|Comedy|Fantasy|Musical,62803,11708.0,6.81,1968
7248,"Suriyothai (a.k.a. Legend of Suriyothai, The)",Action|Adventure|Drama|War,290879,27329.0,5.5,2001
7249,Plaza Suite,Comedy,67589,42514.0,6.0,1971
7250,"Out of Towners, The",Comedy,66193,20444.0,6.767,1970
7251,Where the Day Takes You,Drama,105810,17736.0,6.1,1992
7252,"Three Stooges in Orbit, The",Comedy|Sci-Fi,56580,114046.0,5.2,1962
7253,It,Comedy|Romance,18033,82283.0,6.9,1927
7254,The Butterfly Effect,Drama|Sci-Fi|Thriller,289879,1954.0,7.567,2004
7255,Win a Date with Tad Hamilton!,Comedy|Romance,335559,13476.0,5.7,2004
7256,Touching the Void,Adventure|Documentary,379557,11194.0,7.51,2003
7257,"Big Bounce, The",Comedy|Crime|Thriller,315824,12634.0,4.9,2004
7258,"Perfect Score, The",Comedy|Crime,314498,13505.0,5.8,2004
7259,You Got Served,Drama|Musical,365957,14114.0,6.33,2004
7260,Latter Days,Comedy|Drama|Romance,345551,15708.0,6.8,2003
7261,Barbershop 2: Back in Business,Comedy,337579,21301.0,5.917,2004
7262,Catch That Kid,Action|Adventure|Children|Comedy|Crime,337917,20483.0,5.569,2004
7263,Miracle,Drama,349825,14292.0,7.067,2004
7264,An Amazing Couple,Comedy|Romance,234940,44539.0,5.6,2002
7265,"Dreamers, The",Drama,309987,1278.0,7.2,2003
7266,"Lost Skeleton of Cadavra, The",Comedy|Horror|Sci-Fi,307109,18841.0,6.247,2002
7267,Who's the Man?,Comedy,108560,25925.0,5.1,1993
7268,Love at Large,Romance|Thriller,100065,32035.0,4.788,1990
7269,Hangin' with the Homeboys,Comedy|Drama,101998,74395.0,6.0,1991
7270,Sleep with Me,Comedy|Drama|Romance,111218,19361.0,5.8,1994
7271,Just Between Friends,Drama,91310,81824.0,5.2,1986
7272,Super Fly (Superfly),Action|Crime|Drama,69332,21968.0,6.262,1972
7273,"Piece of the Action, A",Crime|Drama,76543,29493.0,5.3,1977
7274,Let's Do It Again,Comedy,73282,29473.0,6.7,1975
7275,Uptown Saturday Night,Comedy,72351,29464.0,6.2,1974
7276,Hell's Kitchen,Drama,129136,37900.0,5.4,1998
7277,"Innocent, The",Drama,106185,91390.0,6.14,1993
7278,Daddy and Them,Comedy|Drama,166158,33557.0,5.529,2001
7279,"Wilby Conspiracy, The",Thriller,73901,7008.0,6.5,1975
7280,Blacula,Horror,68284,30566.0,5.483,1972
7281,"Scream, Blacula, Scream!",Horror,70656,42466.0,5.9,1973
7282,"Hip Hop Witch, Da",Comedy|Horror|Thriller,245943,76176.0,1.9,2000
7283,Swing Shift,Drama,88213,18446.0,5.8,1984
7284,Trespass,Action|Crime|Thriller,105636,22004.0,6.302,1992
7285,Thirteen,Drama,328538,11023.0,6.6,2003
7286,Simple Men,Comedy|Drama,105411,47802.0,6.696,1992
7287,"Sailor Who Fell from Grace with the Sea, The",Drama,75161,92298.0,6.6,1976
7288,Foolish Wives,Drama,13140,35227.0,6.494,1922
7289,"Silent Night, Bloody Night",Horror,70694,29852.0,5.1,1973
7290,"Sin of Harold Diddlebock, The",Comedy,39825,23001.0,6.172,1947
7291,Pontiac Moon,Drama,110867,51049.0,5.1,1994
7292,Best Defense,Comedy|War,86955,11221.0,4.2,1984
7293,50 First Dates,Comedy|Romance,343660,1824.0,6.861,2004
7294,Welcome to Mooseport,Comedy,361925,16784.0,5.1,2004
7295,After the Life,Crime|Drama,233230,44674.0,6.238,2002
7296,Face,Comedy,293146,292090.0,4.0,2002
7297,Kitchen Stories (Salmer fra kjøkkenet),Comedy|Drama,323872,11083.0,7.0,2003
7298,"Code, The (Mentale, La)",Action|Crime|Thriller,304391,54045.0,4.9,2002
7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran),Drama,329388,337.0,7.0,2003
7300,Vanishing Point,Action|Drama,67927,11951.0,7.2,1971
7301,Diary of a Country Priest (Journal d'un curé de campagne),Drama,42619,43376.0,7.538,1951
7302,"Thief of Bagdad, The",Action|Adventure|Fantasy,15400,28963.0,7.337,1924
7303,"Diary of Anne Frank, The",Drama|War,52738,2576.0,7.215,1959
7304,Allegro non troppo,Animation|Comedy|Fantasy|Musical,74121,22561.0,7.2,1977
7305,Black Widow,Crime|Drama|Mystery|Thriller,90738,19345.0,6.2,1987
7306,"Herod's Law (Ley de Herodes, La)",Comedy|Crime|Mystery,221344,14430.0,7.9,2000
7307,Flesh & Blood,Action|Adventure|Drama|War,89153,12775.0,6.571,1985
7308,King Solomon's Mines,Adventure|Comedy,89421,9838.0,5.458,1985
7309,"Black Pirate, The",Action|Adventure,16654,50075.0,6.9,1926
7310,Raw Deal,Action,91828,2099.0,5.822,1986
7311,"Goodbye, Mr. Chips",Drama|Romance,31385,42852.0,7.4,1939
7312,"Follow Me, Boys!",Comedy|Drama,60420,40454.0,6.5,1966
7313,Fire Birds,Action|Adventure,99575,6470.0,5.2,1990
7314,Robot Stories,Drama|Sci-Fi,301777,20032.0,4.833,2003
7315,Against the Ropes,Comedy|Drama,312329,8842.0,5.039,2004
7316,Confessions of a Teenage Drama Queen,Comedy,361467,11132.0,5.6,2004
7317,EuroTrip,Adventure|Comedy,356150,9352.0,6.586,2004
7318,"Passion of the Christ, The",Drama,335345,615.0,7.504,2004
7319,Club Dread,Comedy|Horror,331953,11217.0,5.211,2004
7320,Dirty Dancing: Havana Nights,Romance,338096,10677.0,6.413,2004
7321,Twisted,Thriller,315297,13572.0,5.552,2004
7322,Alila,Drama,349079,30735.0,5.6,2003
7323,"Good bye, Lenin!",Comedy|Drama,301357,338.0,7.551,2003
7324,Hidalgo,Adventure|Drama,317648,2023.0,6.853,2004
7325,Starsky & Hutch,Action|Comedy|Crime|Thriller,335438,9384.0,5.803,2004
7326,"Reckoning, The",Crime|Drama,258816,25935.0,6.3,2004
7327,Persona,Drama,60827,797.0,8.197,1966
