movieId,title,genres,imdbId,tmdbId,year
54510,Joshua (2007),Drama|Thriller,808331,5956.0,2007
54513,Talk to Me (2007),Drama,796368,6535.0,2007
54519,Princesas (2005),Drama,434292,1127.0,2005
54536,"Tripper, The (2006)",Horror,760187,9847.0,2006
54542,Command Decision (1948),Drama|War,40242,23861.0,1948
54554,"Cave of the Yellow Dog, The (2005)",Drama,432325,1393.0,2005
54561,Abraham (1993),Adventure|Drama,109036,2701.0,1993
54580,"Young Lieutenant, The (Le petit lieutenant) (2005)",Crime|Drama,431979,12455.0,2005
54605,"Kill, Baby, Kill (Operazione paura) (1966)",Horror,60794,28049.0,1966
54607,"War Tapes, The (2006)",Documentary|War,775566,23495.0,2006
54612,Resurrecting the Champ (2007),Drama,416185,13074.0,2007
54614,American Pastime (2007),Drama|Romance,825225,17274.0,2007
54617,"Brice Man, The (Brice de Nice) (2005)",Comedy,412535,17350.0,2005
54621,Molière (2007),Comedy|Drama|Romance,796335,21494.0,2007
54648,Rush Hour 3 (2007),Action|Comedy|Crime|Thriller,293564,5174.0,2007
54652,1991: The Year Punk Broke (1992),Documentary,103595,28742.0,1992
54686,"Last Legion, The (2007)",Action|Adventure|Fantasy|War,462396,9703.0,2007
54689,"Last Casino, The (2004)",Comedy|Drama,419909,22085.0,2004
54691,Lady Chatterley (2006),Drama|Romance,459880,3542.0,2006
54725,Under the Yum Yum Tree (1963),Comedy,57622,43750.0,1963
54732,Balls of Fury (2007),Comedy,424823,9750.0,2007
54734,Sydney White (2007),Comedy,815244,10760.0,2007
54736,"Kingdom, The (2007)",Action|Drama|Thriller,431197,4349.0,2007
54738,Wind Chill (2007),Drama|Horror|Thriller,486051,14223.0,2007
54745,Rocket Science (2007),Comedy|Drama,477078,13068.0,2007
54758,TerrorStorm: A History of Government-Sponsored Terrorism (2006),Documentary,863037,9561.0,2006
54768,Daddy Day Camp (2007),Children|Comedy,462244,14144.0,2007
54771,"Invasion, The (2007)",Action|Drama|Horror|Sci-Fi|Thriller,427392,4858.0,2007
54775,War (2007),Action|Thriller,499556,10431.0,2007
54778,Illegal Tender (2007),Crime|Drama|Thriller,775488,15156.0,2007
54780,"Nanny Diaries, The (2007)",Comedy|Drama|Romance,489237,12435.0,2007
54783,September Dawn (2007),Drama|Romance|Western,473700,14877.0,2007
54785,Halloween (2007),Horror,373883,2082.0,2007
54787,Death Sentence (2007),Drama|Thriller,804461,11835.0,2007
54796,2 Days in Paris (2007),Comedy|Drama|Romance,841044,1845.0,2007
54826,Do You Like Hitchcock? (Ti piace Hitchcock?) (2005),Horror|Mystery|Thriller,430676,14229.0,2005
54833,Brighton Rock (1947),Crime|Drama|Film-Noir,39220,13385.0,1947
54872,Keoma (1976),Action|Drama|Western,74740,6609.0,1976
54875,Face to Face (Faccia a faccia) (1967),Adventure|Western,61636,45211.0,1967
54878,"Professional Gun, A (Mercenary, The) (Mercenario, Il) (1968)",Comedy|Western,63293,48169.0,1968
54881,"King of Kong, The (2007)",Documentary,923752,13958.0,2007
54885,"Wool Cap, The (2004)",Drama,377972,81700.0,2004
54908,Taxi 4 (2007),Action|Comedy,804540,2335.0,2007
54910,Behind the Mask: The Rise of Leslie Vernon (2006),Comedy|Horror|Thriller,437857,10961.0,2006
54922,Victory Through Air Power (1943),Animation|Documentary|War,36497,22779.0,1943
54934,"Brothers Solomon, The (2007)",Comedy,784972,10071.0,2007
54958,Bordertown (2006),Crime|Drama|Thriller,445935,4351.0,2006
54962,"Nines, The (2007)",Drama|Mystery,810988,12994.0,2007
54964,Die! Die! My Darling! (Fanatic) (1965),Horror|Thriller,59106,42735.0,1965
54967,"Hunting and Gathering (Ensemble, c'est tout) (2007)",Drama|Romance,792965,2882.0,2007
54972,"New Wave, A (2007)",Action|Crime,421143,53975.0,2007
54978,"Good Night, The (2007)",Comedy|Drama|Fantasy|Musical|Romance,484111,13501.0,2007
54986,"Watch Out, We're Mad (...Altrimenti ci arrabbiamo!) (1974)",Action|Comedy,69697,6916.0,1974
54988,Stories of Lost Souls (2005),Comedy|Drama|Thriller,462721,84242.0,2005
54995,Planet Terror (2007),Action|Horror|Sci-Fi,1077258,1992.0,2007
54997,3:10 to Yuma (2007),Action|Crime|Drama|Western,381849,5176.0,2007
54999,Shoot 'Em Up (2007),Action|Comedy|Crime,465602,4141.0,2007
55020,"Ten, The (2007)",Comedy,811106,13173.0,2007
55031,"Evening with Kevin Smith, An (2002)",Comedy|Documentary,346952,14348.0,2002
55036,Gotti (1996),Crime|Drama,116441,14786.0,1996
55040,Bitter Rice (Riso amaro) (1949),Drama,40737,31058.0,1949
55050,Fierce People (2005),Drama,401420,19583.0,2005
55052,Atonement (2007),Drama|Romance|War,783233,4347.0,2007
55061,Electroma (2006),Drama|Sci-Fi,800022,13529.0,2006
55063,My Winnipeg (2007),Documentary|Fantasy,1093842,13241.0,2007
55067,Requiem (2006),Drama|Thriller,454931,523.0,2006
55069,"4 Months, 3 Weeks and 2 Days (4 luni, 3 saptamâni si 2 zile) (2007)",Drama,1032846,2009.0,2007
55071,No End in Sight (2007),Documentary,912593,12901.0,2007
55073,Mercenary for Justice (2006),Action,427528,13722.0,2006
55078,Far from the Madding Crowd (1967),Drama|Romance,61648,3469.0,1967
55080,"Brave One, The (2007)",Crime|Drama|Thriller,476964,4413.0,2007
55094,In the Valley of Elah (2007),Drama|Mystery,478134,6973.0,2007
55098,Paint It Yellow (Rang De Basanti) (2006),Action|Comedy|Drama,405508,7913.0,2006
55100,I Could Never Be Your Woman (2007),Comedy|Romance,466839,15019.0,2007
55106,Design for Living (1933),Comedy|Romance,23940,77210.0,1933
55110,December Boys (2007),Drama,465436,4629.0,2007
55112,Shanghai Kiss (2007),Comedy|Drama|Romance,469184,15361.0,2007
55116,"Hunting Party, The (2007)",Action|Adventure|Comedy|Drama|Thriller,455782,5353.0,2007
55118,Eastern Promises (2007),Crime|Drama|Thriller,765443,2252.0,2007
55132,"Bubble, The (Ha-Buah) (2006)",Drama|Romance,476643,14788.0,2006
55147,27 Missing Kisses (2000),Comedy|Drama|Romance,246405,63607.0,2000
55154,Brooklyn Rules (2007),Crime|Drama|Romance,283503,13072.0,2007
55156,"Unreasonable Man, An (2006)",Documentary,492499,30365.0,2006
55159,Vengeance is Mine (Fukushu suruwa wareniari) (1979),Crime|Drama,79182,42170.0,1979
55167,Tekkonkinkreet (Tekkon kinkurîto) (2006),Action|Adventure|Animation|Crime|Fantasy,831888,13754.0,2006
55176,In the Shadow of the Moon (2007),Documentary,925248,14284.0,2007
55178,Stephanie Daley (2006),Drama,483812,20308.0,2006
55190,Love and Other Disasters (2006),Comedy|Romance,452643,6641.0,2006
55199,"Contractor, The (2007)",Action|Drama|Thriller,770806,15071.0,2007
55205,Interview (2007),Drama,480269,8414.0,2007
55207,Cashback (2004),Comedy|Drama,409799,244797.0,2004
55209,The Death and Life of Bobby Z (2007),Action|Crime|Drama|Thriller,473188,10425.0,2007
55223,Private Fears in Public Places (Coeurs) (2006),Drama|Romance,498120,24170.0,2006
55226,House of Bamboo (1955),Crime|Film-Noir,48182,20942.0,1955
55232,Resident Evil: Extinction (2007),Action|Horror|Sci-Fi|Thriller,432021,7737.0,2007
55241,Mr. Woodcock (2007),Comedy,419984,13257.0,2007
55245,Good Luck Chuck (2007),Comedy|Romance,452625,10030.0,2007
55247,Into the Wild (2007),Action|Adventure|Drama,758758,5915.0,2007
55250,"Game Plan, The (2007)",Comedy,492956,13680.0,2007
55253,"Lust, Caution (Se, jie) (2007)",Drama|Romance|Thriller|War,808357,4588.0,2007
55255,Feast of Love (2007),Drama|Romance,800027,14313.0,2007
55257,Postal (2007),Action|Comedy|Thriller,486640,2728.0,2007
55259,"Seeker: The Dark Is Rising, The (2007)",Action|Adventure|Drama|Fantasy,484562,2274.0,2007
55261,"Heartbreak Kid, The (2007)",Comedy|Drama|Romance,408839,9038.0,2007
55267,Dan in Real Life (2007),Comedy|Drama|Romance,480242,7211.0,2007
55269,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama,838221,4538.0,2007
55272,We Own the Night (2007),Crime|Drama,498399,2001.0,2007
55274,Elizabeth: The Golden Age (2007),Drama,414055,4517.0,2007
55276,Michael Clayton (2007),Drama|Thriller,465538,4566.0,2007
55278,Sleuth (2007),Drama|Mystery|Thriller,857265,4520.0,2007
55280,Lars and the Real Girl (2007),Comedy|Drama,805564,6615.0,2007
55282,30 Days of Night (2007),Horror|Thriller,389722,4513.0,2007
55284,Rendition (2007),Drama|Thriller,804522,5125.0,2007
55286,Things We Lost in the Fire (2007),Drama|Romance,469623,3877.0,2007
55288,Reservation Road (2007),Drama|Thriller,831884,8954.0,2007
55290,Gone Baby Gone (2007),Crime|Drama|Mystery,452623,4771.0,2007
55292,"Comebacks, The (2007)",Comedy,790804,10759.0,2007
55294,Weirdsville (2007),Comedy|Crime|Drama,758798,14251.0,2007
55298,"Dog Problem, The (2006)",Comedy,486572,14848.0,2006
55324,Relative Strangers (2006),Comedy,425395,14930.0,2006
55329,Alien Autopsy (2006),Comedy|Sci-Fi,466664,9773.0,2006
55343,Straightheads (Closure) (2007),Crime|Drama,480011,13538.0,2007
55360,Climates (Iklimler) (2006),Drama,498097,18421.0,2006
55363,"Assassination of Jesse James by the Coward Robert Ford, The (2007)",Crime|Drama|Western,443680,4512.0,2007
55369,Chronicle of a Summer (Chronique d'un été) (1961),Documentary,54745,84972.0,1961
55373,"Breaking Point, The (1950)",Crime|Drama|Film-Noir,42281,37954.0,1950
55389,"Nanny, The (1965)",Drama|Thriller,59496,39893.0,1965
55391,10th & Wolf (2006),Crime|Drama|Thriller,360323,13197.0,2006
55402,Beaufort (2007),Action|Drama|War,758732,15048.0,2007
55406,Civic Duty (2006),Drama|Thriller,446298,14041.0,2006
55408,"Killing Floor, The (2007)",Crime|Horror|Mystery,756672,9898.0,2007
55417,Irina Palm (2007),Drama,762110,1922.0,2007
55419,I'm Reed Fish (2006),Comedy|Drama|Romance,464061,41044.0,2006
55434,Between Heaven and Hell (1956),Drama|War,49004,84567.0,1956
55440,"Final Season, The (2007)",Drama,449018,15669.0,2007
55442,Persepolis (2007),Animation|Drama,808417,2011.0,2007
55444,Control (2007),Drama,421082,5708.0,2007
55451,"Jane Austen Book Club, The (2007)",Drama|Romance,866437,5951.0,2007
55460,And the Pursuit of Happiness (La poursuite du bonheur) (1986),Documentary,92561,114033.0,1986
55462,Frostbitten (Frostbiten) (2006),Comedy|Horror,454457,13319.0,2006
55467,Jonny Vang (2003),Comedy|Drama|Mystery,355611,33688.0,2003
55469,Graveyard of Honor (Shin jingi no hakaba) (2002),Action|Crime|Thriller,316599,20646.0,2002
55476,"Wood & Stock: Sexo, Orégano e Rock'n'Roll (2006)",Animation|Comedy,356201,90374.0,2006
55485,Fugitive Pieces (2007),Drama,765451,18613.0,2007
55487,Outlaw (2007),Action|Crime|Drama|Thriller,758771,9911.0,2007
55489,"Good Time Girls, The (Bonnes femmes, Les) (1960)",Drama|Mystery|Romance,53666,27419.0,1960
55492,"Last Winter, The (2006)",Horror,454864,15667.0,2006
55498,Silk (2007),Adventure|Drama|Romance,494834,14753.0,2007
55507,"Mary, Queen of Scots (1971)",Drama,67402,46067.0,1971
55512,Can't Help Singing (1944),Musical|Western,36692,50155.0,1944
55517,I Want Someone to Eat Cheese With (2006),Comedy,391229,13066.0,2006
55549,Manufacturing Dissent (2007),Documentary,961117,27827.0,2007
55553,Black Sheep (2006),Comedy|Horror,779982,3603.0,2006
55555,"Edge of Heaven, The (Auf der anderen Seite) (2007)",Drama,880502,2014.0,2007
55566,Tyler Perry's Why Did I Get Married? (2007),Comedy|Drama,906108,17202.0,2007
55577,Saw IV (2007),Crime|Horror|Thriller,890870,663.0,2007
55603,My Mom's New Boyfriend (2008),Action|Comedy|Romance|Thriller,780534,9262.0,2008
55620,For the Bible Tells Me So (2007),Documentary,912583,15651.0,2007
55626,Gemini (Sôseiji) (1999),Drama|Fantasy|Horror|Mystery|Thriller,210302,27276.0,1999
55628,"Monster Walks, The (1932)",Horror,23236,95560.0,1932
55652,Scum (1979),Crime|Drama,79871,25476.0,1979
55659,Return to the 36th Chamber (Shao Lin da peng da shi) (1980),Action|Comedy,81494,48301.0,1980
55668,Full of It (2007),Comedy|Drama,446752,29362.0,2007
55671,"Sea Wolf, The (1941)",Adventure|Drama,34162,33931.0,1941
55681,Valhalla (1986),Adventure|Animation|Children|Fantasy,94238,12646.0,1986
55684,"City of Violence, The (Jjakpae) (2006)",Action|Crime|Drama,821470,20605.0,2006
55687,My Kid Could Paint That (2007),Documentary,912592,14279.0,2007
55691,"Amanece, que no es poco (1989)",Comedy,94641,20607.0,1989
55705,Secret Sunshine (Milyang) (2007),Comedy|Drama|Romance,817225,2015.0,2007
55713,"Reckless Moment, The (1949)",Drama|Film-Noir,41786,28007.0,1949
55721,Elite Squad (Tropa de Elite) (2007),Action|Crime|Drama|Thriller,861739,7347.0,2007
55726,"Year My Parents Went on Vacation, The (O Ano em Que Meus Pais Saíram de Férias) (2006)",Drama,857355,14421.0,2006
55729,King of California (2007),Comedy,388182,5718.0,2007
55732,Martian Child (2007),Comedy|Drama,415965,5126.0,2007
55737,Flight of the Living Dead (2007),Action|Horror|Sci-Fi,780583,16126.0,2007
55751,Decoys (2004),Comedy|Horror|Sci-Fi,357585,18442.0,2004
55757,Chilly Scenes of Winter (Head Over Heels) (1979),Comedy|Drama|Romance,79278,42173.0,1979
55765,American Gangster (2007),Crime|Drama|Thriller,765429,4982.0,2007
55768,Bee Movie (2007),Animation|Comedy,389790,5559.0,2007
55782,Citizen Dog (Mah nakorn) (2004),Comedy|Fantasy|Romance,444778,25755.0,2004
55805,Before the Devil Knows You're Dead (2007),Crime|Drama|Thriller,292963,7972.0,2007
55814,"Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le) (2007)",Drama,401383,2013.0,2007
55820,No Country for Old Men (2007),Crime|Drama,477348,6977.0,2007
55826,Ripley Under Ground (2005),Drama|Romance|Thriller,219171,39127.0,2005
55830,Be Kind Rewind (2008),Comedy,799934,4953.0,2008
55844,Itty Bitty Titty Committee (2007),Comedy|Drama|Romance,496328,10520.0,2007
55851,Crazy Love (2007),Documentary,790706,26336.0,2007
55854,"Fugitive, The (1947)",Drama,39402,37368.0,1947
55856,Azur & Asmar (Azur et Asmar) (2006),Adventure|Animation|Children,439123,19026.0,2006
55872,August Rush (2007),Drama|Musical,426931,5123.0,2007
55875,Space Is The Place (1974),Sci-Fi,72195,16203.0,1974
55888,"Dawn Rider, The (1935)",Western,26267,53827.0,1935
55895,"Desperate Hours, The (1955)",Drama|Film-Noir|Thriller,47985,18612.0,1955
55901,"You, the Living (Du levande) (2007)",Comedy|Drama|Musical,445336,5817.0,2007
55908,"Man from Earth, The (2007)",Drama|Sci-Fi,756683,13363.0,2007
55926,Hellfighters (1968),Action|Adventure,63060,32726.0,1968
55946,Lions For Lambs (2007),Drama|Thriller|War,891527,4515.0,2007
55955,Fred Claus (2007),Children|Comedy|Fantasy,486583,5375.0,2007
55995,Beowulf (2007),Action|Adventure|Animation|Fantasy|IMAX,442933,2310.0,2007
55999,Mr. Magorium's Wonder Emporium (2007),Children|Comedy|Fantasy,457419,2284.0,2007
56001,Love in the Time of Cholera (2007),Drama|Romance,484740,6639.0,2007
56003,Southland Tales (2006),Comedy|Drama|Sci-Fi|Thriller,405336,4723.0,2006
56006,Ever Since the World Ended (2001),Fantasy|Sci-Fi,283337,29162.0,2001
56009,"American Soldier, The (Der amerikanische Soldat) (1970)",Drama,65391,48267.0,1970
56012,"Evening with Kevin Smith 2: Evening Harder, An (2006)",Comedy|Documentary,910873,16768.0,2006
56015,Kansas City Confidential (1952),Crime|Drama|Film-Noir|Mystery,44789,21296.0,1952
56022,Harrison Bergeron (1995),Drama|Sci-Fi,113264,24732.0,1995
56028,Rails & Ties (2007),Drama,822849,15006.0,2007
56030,Darfur Now (2007),Documentary,988102,24060.0,2007
56051,Heavens Fall (2006),Drama,425094,34898.0,2006
56060,I Served the King of England (Obsluhoval jsem anglického krále) (2006),Comedy|Drama|Romance|War,284363,12555.0,2006
56067,Texas Terror (1935),Action|Romance|Western,27087,22606.0,1935
56069,Murder Party (2007),Comedy|Drama|Horror|Thriller,878695,13561.0,2007
56079,Smiley Face (2007),Comedy,780608,13168.0,2007
56093,12 (2007),Crime|Drama|Thriller|War,488478,20714.0,2007
56095,XXY (2007),Drama,995829,11148.0,2007
56098,"Steel Helmet, The (1951)",Action|Drama|War,44072,46872.0,1951
56102,Endgame: Blueprint for Global Enslavement (2007),Documentary,1135489,18312.0,2007
56141,Blame it on Fidel! (La faute à Fidel!) (2006),Drama,792966,17460.0,2006
56145,"Mist, The (2007)",Horror|Sci-Fi,884328,5876.0,2007
56152,Enchanted (2007),Adventure|Animation|Children|Comedy|Fantasy|Musical|Romance,461770,4523.0,2007
56156,Hitman (2007),Action|Crime|Thriller,465494,1620.0,2007
56158,This Christmas (2007),Comedy|Drama|Romance,937375,15250.0,2007
56165,P2 (2007),Horror|Thriller,804516,13474.0,2007
56167,Om Shanti Om (2007),Action|Drama|Musical|Romance,1024943,8079.0,2007
56169,Awake (2007),Drama|Thriller,211933,13483.0,2007
56171,"Golden Compass, The (2007)",Adventure|Children|Fantasy,385752,2268.0,2007
56174,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX,480249,6479.0,2007
56176,Alvin and the Chipmunks (2007),Children|Comedy,952640,6477.0,2007
56251,Futurama: Bender's Big Score (2007),Animation|Comedy|Sci-Fi,471711,7249.0,2007
56253,Symbiopsychotaxiplasm: Take One (1968),Documentary,296881,44783.0,1968
56274,Margot at the Wedding (2007),Drama,757361,13998.0,2007
56286,I'm Not There (2007),Drama,368794,3902.0,2007
56294,Beyond the Law (1993),Crime|Drama|Thriller,103805,18631.0,1993
56313,"Shepherd of the Hills, The (1941)",Drama,34182,43308.0,1941
56331,As Far As My Feet Will Carry Me (So weit die Füße tragen) (2001),Drama|War,277327,11476.0,2001
56333,"Savages, The (2007)",Comedy|Drama,775529,8272.0,2007
56336,Wrong Turn 2: Dead End (2007),Action|Horror|Thriller,804555,13186.0,2007
56339,"Orphanage, The (Orfanato, El) (2007)",Drama|Horror|Mystery|Thriller,464141,6537.0,2007
56350,That Hamilton Woman (1941),Drama|Romance|War,34272,43798.0,1941
56367,Juno (2007),Comedy|Drama|Romance,467406,7326.0,2007
56370,"Goodbye Bafana (Color of Freedom, The) (2007)",Drama|War,438859,1874.0,2007
56372,Tokyo Twilight (Tôkyô boshoku) (1957),Drama,51093,55192.0,1957
56379,"Maxed Out: Hard Times, Easy Credit and the Era of Predatory Lenders (2006)",Documentary,762117,33003.0,2006
56389,My Blueberry Nights (2007),Drama|Romance,765120,1989.0,2007
56432,"Swimming Pool, The (La piscine) (1969)",Crime|Drama,64816,4946.0,1969
56449,Cake (2005),Comedy|Romance,413879,24123.0,2005
56456,Day of the Dead 2: Contagium (2005),Horror|Sci-Fi,411269,28522.0,2005
56474,My Mother (Ma mère) (2004),Drama,381392,48266.0,2004
56477,Noise (2004),Drama|Thriller,362538,71848.0,2004
56479,Party Monster (1998),Documentary,141716,34424.0,1998
56485,Return to Sender (2004),Drama|Thriller,396190,25460.0,2004
56490,"Buy the Ticket, Take the Ride: Hunter S. Thompson on Film (2006)",Documentary,775438,25740.0,2006
56508,Starting Out in the Evening (2007),Drama,758784,13076.0,2007
56511,Redacted (2007),Action|Crime|Drama|War,937237,11600.0,2007
56513,Suicide Killers (2006),Documentary,830968,35237.0,2006
56515,"Devil Came on Horseback, The (2007)",Documentary,912580,13023.0,2007
56548,All Passion Spent (1986),Drama,90608,150938.0,1986
56551,"Treatment, The (2006)",Comedy|Drama|Romance,462579,46902.0,2006
56561,10 Questions for the Dalai Lama (2006),Documentary,819354,10884.0,2006
56563,Helvetica (2007),Documentary,847817,13348.0,2007
56570,Mary (2005),Drama|Thriller,425236,64942.0,2005
56574,Journey from the Fall (2006),Drama,433398,25784.0,2006
56580,"War on Democracy, The (2007)",Documentary,1029172,22452.0,2007
56587,"Bucket List, The (2007)",Comedy|Drama,825232,7350.0,2007
56599,Fall From Grace (2007),Documentary,977649,66110.0,2007
56602,Between Two Worlds (1944),Action|Adventure|Drama|Fantasy|Mystery,36641,26600.0,1944
56607,"Kite Runner, The (2007)",Drama,419887,7979.0,2007
56612,Sex and Fury (Furyô anego den: Inoshika Ochô) (1973),Action|Crime|Thriller,70085,20567.0,1973
56614,"Regular Lovers (Amants réguliers, Les) (2005)",Drama,443844,45126.0,2005
56616,Allegro (2005),Drama|Fantasy|Mystery|Romance|Sci-Fi,424789,52473.0,2005
56620,"Deaths of Ian Stone, The (2007)",Horror|Thriller,810823,12171.0,2007
56624,Commune (2005),Documentary,439511,157373.0,2005
56626,Robin Hood (1922),Adventure|Romance,13556,71066.0,1922
56631,Densha otoko (Train Man) (2005),Comedy|Romance,456121,13299.0,2005
56633,Butterfly on a Wheel (Shattered) (2007),Crime|Drama|Thriller,489664,13250.0,2007
56651,Seduced and Abandoned (Sedotta e abbandonata) (1964),Comedy|Drama,58564,42790.0,1964
56671,"Go-Getter, The (2007)",Comedy|Drama,479289,9867.0,2007
56691,"Hamiltons, The (2006)",Drama|Horror|Thriller,443527,15495.0,2006
56693,Close My Eyes (1991),Drama|Romance,101595,53896.0,1991
56700,"Flock, The (2007)",Crime|Drama|Mystery|Thriller,473356,14148.0,2007
56702,"Maidens' Conspiracy, The (Tirante el Blanco) (2006)",Adventure,448154,48737.0,2006
56715,Wristcutters: A Love Story (2006),Drama|Fantasy|Romance,477139,13198.0,2006
56719,Vitus (2006),Drama,478829,14804.0,2006
56724,Joe and Max (2002),Drama|War,281938,111744.0,2002
56744,Longford (2006),Crime|Drama,759612,36328.0,2006
56748,"Big Bad Swim, The (2006)",Comedy|Drama,460721,23817.0,2006
56757,Sweeney Todd: The Demon Barber of Fleet Street (2007),Drama|Horror|Musical|Thriller,408236,13885.0,2007
56775,National Treasure: Book of Secrets (2007),Action|Adventure,465234,6637.0,2007
56779,I Don't Want to Sleep Alone (Hei yan quan) (2006),Comedy|Drama,855824,12130.0,2006
56782,There Will Be Blood (2007),Drama|Western,469494,7345.0,2007
56786,W.R.: Mysteries of the Organism  (1971),Comedy|Documentary,67958,42529.0,1971
56788,Charlie Wilson's War (2007),Comedy|Drama|War,472062,6538.0,2007
56797,"Train Robbers, The (1973)",Western,70825,40682.0,1973
56801,AVPR: Aliens vs. Predator - Requiem (2007),Action|Horror|Sci-Fi,758730,440.0,2007
56805,Walk Hard: The Dewey Cox Story (2007),Comedy|Musical,841046,6575.0,2007
56835,Pledge This! (2006),Comedy,417056,19213.0,2006
56837,As You Like It (2006),Comedy|Drama|Romance,450972,19103.0,2006
56846,Rabbit Without Ears (Keinohrhasen) (2007),Comedy|Romance,960790,6076.0,2007
56848,Ricochet (1991),Action|Crime|Thriller,102789,9546.0,1991
56869,Drained (O cheiro do Ralo) (2006),Comedy,489458,40860.0,2006
56874,Chicks with Sticks (2004),Comedy|Drama,387114,111854.0,2004
56885,"Great Debaters, The (2007)",Drama,427309,14047.0,2007
56888,Mongolian Ping-Pong (Lü cao di) (2005),Comedy|Drama,461804,1488.0,2005
56908,Dedication (2007),Comedy|Drama|Romance,490579,14118.0,2007
56915,"Water Horse: Legend of the Deep, The (2007)",Adventure|Children|Fantasy,760329,54318.0,2007
56921,Battlestar Galactica: Razor (2007),Action|Drama|Sci-Fi|Thriller,991178,69315.0,2007
56931,"Mission, The (Cheung fo) (1999)",Crime|Drama|Mystery,220644,45871.0,1999
56941,P.S. I Love You (2007),Comedy|Drama|Romance,431308,6023.0,2007
56945,"Perfect Holiday, The (2007)",Comedy|Romance,841032,26990.0,2007
56949,27 Dresses (2008),Comedy|Romance,988595,6557.0,2008
56956,Savages (1972),Comedy|Fantasy,69226,107282.0,1972
56959,The Mad Magician (1954),Horror|Mystery|Thriller,47200,28363.0,1954
56995,Nanking (2007),Documentary|War,893356,17181.0,2007
57017,"Pumpkin Eater, The (1964)",Drama,58500,69557.0,1964
57023,Cosas que nunca te dije (Things I Never Told You) (1996),Comedy|Drama|Romance,115950,110909.0,1996
57027,Killing Words (Palabras encadenadas) (2003),Crime|Drama|Thriller,339489,31068.0,2003
57038,To the Left of the Father (Lavoura Arcaica) (2001),Drama,241663,60141.0,2001
57041,Santa Claus Conquers the Martians (1964),Fantasy|Sci-Fi,58548,32307.0,1964
57044,Two Sons of Francisco (2 Filhos de Francisco - A História de Zezé di Camargo & Luciano) (2005),Drama,439547,49367.0,2005
57069,Equinox Flower (Higanbana) (1958),Comedy|Drama,51720,28272.0,1958
57147,Cassandra's Dream (2007),Crime|Drama|Thriller,795493,4787.0,2007
57171,10.5: Apocalypse (2006),Drama|Sci-Fi|Thriller,463850,21847.0,2006
57179,"Mostly Unfabulous Social Life of Ethan Green, The (2005)",Comedy|Romance,424287,33358.0,2005
57183,Like Stars on Earth (Taare Zameen Par) (2007),Drama,986264,7508.0,2007
57209,Lemonade Joe (Limonádový Joe aneb Konská opera) (1964),Adventure|Comedy|Musical|Romance|Western,58275,20629.0,1964
57223,D-War (Dragon Wars) (2007),Action|Adventure|Drama|Fantasy,372873,10253.0,2007
57236,LOL (2006),Comedy|Drama,462392,44434.0,2006
57243,"Band's Visit, The (Bikur Ha-Tizmoret) (2007)",Comedy|Drama,1032856,5259.0,2007
57269,In Between Days (2006),Drama,492463,47841.0,2006
57274,[REC] (2007),Drama|Horror|Thriller,1038988,8329.0,2007
57276,.45 (2006),Crime|Drama|Thriller,259822,14062.0,2006
57282,And Soon the Darkness (1970),Mystery|Thriller,65398,51992.0,1970
57291,God Save the King (2005),Comedy|Drama|Romance,423382,49717.0,2005
57326,In the Name of the King: A Dungeon Siege Tale (2008),Action|Adventure|Fantasy,460780,2312.0,2008
57353,Flawless (2007),Crime|Drama,780516,13195.0,2007
57357,Live-In Maid (Cama adentro) (2004),Drama,356453,78705.0,2004
57359,Along the Ridge (Anche libero va bene) (2006),Drama,456041,30535.0,2006
57368,Cloverfield (2008),Action|Mystery|Sci-Fi|Thriller,1060277,7191.0,2008
57370,Mad Money (2008),Comedy|Crime|Thriller,951216,12085.0,2008
57378,"Detonator, The (2006)",Action|Thriller,345461,24624.0,2006
57393,Trade (2007),Crime|Drama|Thriller,399095,4170.0,2007
57401,Cleaner (2007),Crime|Thriller,896798,13252.0,2007
57418,"Rachel, Rachel (1968)",Drama|Romance,63483,42635.0,1968
57421,Hatchet (2006),Comedy|Horror,422401,11908.0,2006
57426,Blonde Ambition (2007),Comedy|Romance,887719,15017.0,2007
57430,Welcome to L.A. (1976),Drama|Musical,76910,86241.0,1976
57432,Timber Falls (2007),Horror|Thriller,857295,8875.0,2007
57439,"Sensation of Sight, The (2006)",Drama,480001,37780.0,2006
57453,Arranged (2007),Comedy|Drama|Romance,848542,18290.0,2007
57464,He Was a Quiet Man (2007),Drama,760311,10247.0,2007
57468,Viva Villa! (1934),Western,25948,43604.0,1934
57473,"Return of Doctor X, The (1939)",Horror|Mystery|Sci-Fi|Thriller,31851,3575.0,1939
57476,"Cheyenne Social Club, The (1970)",Comedy|Western,65542,28303.0,1970
57478,"Laugh, Clown, Laugh (1928)",Drama,19074,27507.0,1928
57480,"Iron Horse, The (1924)",Western,15016,71068.0,1924
57482,Just Pals (1920),Western,11358,111747.0,1920
57484,3 Bad Men (1926),Western,17463,32716.0,1926
57499,Heaven and Earth (Ten to Chi to) (1990),Action|Adventure|Drama|War,99753,41845.0,1990
57502,Cat Soup (Nekojiru-so) (2001),Adventure|Animation|Drama|Horror,385586,25078.0,2001
