movieId,title,genres,imdbId,tmdbId
78132,The Tomb,Horror|Thriller,1038011,36686.0
78140,Supermen of Malegaon,Documentary,1479380,115064.0
78142,Baarìa,Comedy|Drama|War,1081935,25846.0
78145,Reunion,Drama,98197,73931.0
78157,At Midnight I'll Take Your Soul (À Meia-Noite Levarei Sua Alma),Horror,59440,30913.0
78160,Ricky Gervais Live: Animals,Comedy,397612,198306.0
78162,Ricky Gervais Live 2: Politics,Comedy,439784,198307.0
78168,"Wedding Weekend, The (Sing Now or Forever Hold Your Peace) (Shut Up and Sing)",Comedy|Drama,475390,62492.0
78170,Tokyo Chorus (Tôkyô no kôrasu),Comedy|Drama,22485,112882.0
78174,Sex and the City 2,Comedy|Drama|Romance,1261945,37786.0
78181,Young Winston,Adventure|Drama|War,69528,66775.0
78184,The Black Rose,Adventure,42256,44398.0
78186,"Sniper, The",Crime|Drama|Film-Noir|Thriller,45161,25551.0
78192,Firaaq,Drama,1263679,22241.0
78196,Chhoti Si Baat,Comedy|Romance,72777,71756.0
78207,Brief Interviews with Hideous Men,Comedy|Drama,790627,29151.0
78209,Get Him to the Greek,Comedy,1226229,32823.0
78211,Snarveien (Detour),Horror|Thriller,1278124,29923.0
78218,Unthinkable,Drama|Thriller,914863,38199.0
78222,"Other Side of Midnight, The",Drama|Romance|Thriller,76507,80844.0
78224,Our Dancing Daughters,Drama,19237,42614.0
78235,Betrayal,Drama|Thriller,85234,139383.0
78245,Romeo and Juliet,Drama|Romance,28203,43879.0
78247,"Drawn Together Movie: The Movie!, The",Animation|Comedy,1546036,36736.0
78249,It's Good to Be Alive,Drama,71676,132328.0
78251,Friendship!,Comedy,1247657,35217.0
78264,"Back-up Plan, The",Comedy|Romance,1212436,34806.0
78266,Splice,Horror|Sci-Fi|Thriller,1017460,37707.0
78268,Tales from the Golden Age (Amintiri din epoca de aur),Comedy,1422122,39376.0
78270,May Fools (Milou en mai),Comedy|Romance,97884,1785.0
78272,"Tale of Winter, A (a.k.a. A Winter's Tale) (Conte d'hiver)",Drama,104008,10241.0
78276,"Hail Mary ('Je vous salue, Marie')",Drama,89366,32720.0
78278,No One Knows About Persian Cats (Kasi az gorbehaye irani khabar nadareh),Drama,1426378,51413.0
78290,Burnt by the Sun 2 (Utomlyonnye solntsem 2),Drama,403645,38318.0
78295,"Knack ...and How to Get It, The",Comedy,59362,42744.0
78308,El Greco,Drama,905329,29272.0
78313,Adulthood,Drama,1126596,13058.0
78316,Letters to Juliet,Drama|Romance,892318,37056.0
78319,"Descent: Part 2, The",Adventure|Horror|Thriller,1073105,34480.0
78321,"41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It, The",Comedy,1498870,38570.0
78329,Reconstituirea (Reconstruction),Comedy|Drama,63493,35166.0
78332,"Beautiful Person, The (La belle personne)",Drama|Romance,1263778,38846.0
78335,"Mermaid, The (Rusalka)",Comedy|Drama|Fantasy,995747,73576.0
78337,Humble Pie (American Fork),Comedy|Drama,790612,32830.0
78340,Gervaise,Drama,49259,52726.0
78342,Wonderful World,Drama|Romance,857275,27735.0
78344,"Song of Sparrows, The (Avaze gonjeshk-ha)",Drama,997246,54254.0
78349,Exam,Mystery|Thriller,1258197,29917.0
78358,"Go, Go Second Time Virgin (Yuke yuke nidome no shojo)",Drama,65233,68429.0
78360,"Corridor, The (Koridorius)",Drama,110278,47238.0
78366,No Time for Comedy,Comedy|Drama|Romance,32846,132928.0
78370,How to Be,Comedy|Drama,1057581,19713.0
78376,"Wheel, The (La Roue)",Drama,14417,50182.0
78379,Dialogues with Solzhenitsyn (Uzel),Documentary,245209,254738.0
78381,Blood Wedding (Bodas de sangre),Drama|Musical|Romance,82088,42139.0
78405,It Happened Tomorrow,Comedy|Fantasy,36962,3589.0
78408,Salaam-E-Ishq,Comedy|Drama|Musical|Romance,485272,25869.0
78410,Chance Pe Dance,Comedy|Drama|Romance,1392744,30695.0
78413,Bless the Beasts & Children,Drama,68286,94225.0
78416,Whoopee!,Comedy|Musical,21549,108224.0
78418,Dr. Ehrlich's Magic Bullet,Drama,32413,88192.0
78420,"House on Telegraph Hill, The",Drama|Film-Noir|Mystery|Thriller,43660,28434.0
78422,How About You...,Comedy|Drama,887745,28871.0
78438,Edge of the City,Drama|Film-Noir,50347,35129.0
78442,No Greater Love,Drama|Romance,1225703,31041.0
78445,"Woman In Berlin, A (Anonyma - Eine Frau in Berlin)",Drama|War,1035730,12832.0
78459,Talhotblond:,Documentary|Thriller,1370889,39246.0
78461,Godspeed,Drama|Horror|Thriller,1242539,33116.0
78463,Tortilla Flat,Comedy|Drama|Romance,35460,79372.0
78465,Three Little Words,Comedy|Musical|Romance,43044,42767.0
78467,Jonah Hex,Action|Drama|Thriller|Western,1075747,20533.0
78469,"A-Team, The",Action|Comedy|Thriller,429493,34544.0
78483,Gigot,Comedy,56017,48003.0
78488,Dhoondte Reh Jaoge,Comedy|Drama,1391544,19276.0
78490,Othello,Drama|Romance,59555,44006.0
78499,Toy Story 3,Adventure|Animation|Children|Comedy|Fantasy|IMAX,435761,10193.0
78517,Joan Rivers: A Piece of Work,Documentary,1568150,41397.0
78519,No Highway in the Sky,Drama|Thriller,43859,43882.0
78528,"East Side, West Side",Crime|Drama|Romance,41327,99627.0
78534,Adrift (À Deriva),Drama,1016321,39641.0
78536,In the Beginning (À l'Origine),Drama,1198385,35164.0
78539,"Halloween Tree, The",Animation|Children,191173,45974.0
78544,Ricky Gervais Live 3: Fame,Comedy,993779,198308.0
78557,Aladin,Comedy|Fantasy|Musical|Romance,1227762,25868.0
78574,Winter's Bone,Drama|Thriller,1399683,39013.0
78579,Tell-Tale,Drama|Horror|Sci-Fi|Thriller,1135095,162880.0
78583,Drama/Mex,Drama,808237,63883.0
78585,Dream (Bi-mong),Drama|Fantasy|Mystery|Romance,1165253,8652.0
78606,Don't Look Back (Ne te retourne pas),Drama|Horror|Mystery|Thriller,1075113,18897.0
78612,Mandingo,Action|Romance,73349,38027.0
78614,Clouds of May (Mayis sikintisi),Drama,234217,52072.0
78618,"Bad Girls (Biches, Les)",Drama|Mystery,62728,1787.0
78620,"Scalphunters, The",Comedy|Western,63557,32068.0
78622,Nekromantik 2,Horror,102522,48636.0
78626,Barking Dogs Never Bite (Flandersui gae),Comedy|Horror,269743,21531.0
78629,"Man There Was, A (Terje Vigen)",Drama,8663,108017.0
78631,Shark in Venice,Action|Horror|Thriller,1087474,45009.0
78633,Casino Jack and the United States of Money,Documentary,1540814,44999.0
78635,Under the North Star (Täällä Pohjantähden alla),Drama|Romance|War,1145479,41142.0
78637,Shrek Forever After (a.k.a. Shrek: The Final Chapter),Adventure|Animation|Children|Comedy|Fantasy|IMAX,892791,10192.0
78640,"Open Road, The",Comedy|Drama,1007018,24663.0
78642,Magic Man,Crime|Mystery|Thriller,1244588,24797.0
78646,"Sense of History, A",Comedy|Crime|Drama,105355,61120.0
78649,"Hot Dog Program, A",Documentary,389011,62414.0
78651,"Ashes, The (Popioly)",Drama|War,60847,149511.0
78653,Everyone Else (Alle Anderen),Drama|Romance,1204773,33809.0
78655,Rampage,Action|Crime|Thriller,1337057,38780.0
78658,Coming Down the Mountain,Drama,974544,56809.0
78666,Princess Raccoon (Operetta tanuki goten),Comedy|Fantasy|Musical|Romance,441674,37711.0
78669,Kagerô-za,Fantasy|Romance|Thriller,82596,110901.0
78673,Children in the Wind (Kaze no naka no kodomo),Drama,29077,211256.0
78677,"Near East, The (El Proximo Oriente)",Comedy|Drama|Romance,484064,46341.0
78679,"Killer Inside Me, The",Crime|Drama|Thriller|Western,954947,37414.0
78681,"Wild Hunt, The",Drama|Thriller,1493886,44680.0
78684,"Acla, The Descent into Floristella (La discesa di Aclà a Floristella)",Drama,104111,108705.0
78690,I Accuse,Drama|Horror|War,10307,70804.0
78696,"Moment After 2, The: The Awakening",Drama|Sci-Fi|Thriller,466899,51138.0
78698,Mercy Streets,Action|Crime|Drama,243415,26916.0
78701,"Guitar, The",Drama|Romance,942891,16890.0
78703,TiMER,Comedy|Drama|Fantasy|Romance,1179794,39545.0
78713,"Trespasser, The",Drama,20514,53796.0
78715,"Woman of Affairs, A",Drama,19591,42615.0
78717,Chelsea on the Rocks,Documentary,1134665,120529.0
78721,Heart Like a Wheel,Drama,85656,34599.0
78723,Little Dorrit,Drama|Romance,95530,47282.0
78727,Saving God,Crime|Drama,1187046,16878.0
78729,24: Redemption,Action|Adventure|Crime|Drama|Thriller,813980,13989.0
78737,Captain from Castile,Adventure|Drama,39243,44534.0
78739,One of Our Aircraft Is Missing,Action|Drama|War,35153,43780.0
78742,Diary of a Mad Housewife,Comedy|Drama,65636,31677.0
78746,Best Worst Movie,Documentary,1144539,40819.0
78748,Beetle Queen Conquers Tokyo,Documentary,1339635,68701.0
78757,"Deal, The",Drama,381131,43699.0
78759,"Special Relationship, The",Drama,1117646,45371.0
78765,Three Comrades,Drama,30865,109970.0
78772,"Twilight Saga: Eclipse, The",Fantasy|Romance|Thriller|IMAX,1325004,24021.0
78774,Solitary Man,Comedy|Drama,1294213,36691.0
78776,Hannah Free,Drama,1315214,39334.0
78827,Bluebeard (Barbe Bleue),Fantasy,1355623,41499.0
78829,"Betrayal, The (Nerakhoon)",Documentary,1157685,40215.0
78832,Wing and a Prayer,Action|Drama|War,37466,69847.0
78834,Tomorrow at Dawn (Demain dès l'aube),Drama,1291548,33913.0
78836,Enter the Void,Drama,1191111,34647.0
78838,"Cry of the Owl, The",Drama|Thriller,1034302,18530.0
78856,"World According to Monsanto, The (monde selon Monsanto, Le)",Documentary,1189345,27865.0
78858,Dream Wife,Comedy|Romance,45706,52365.0
78860,"Slender Thread, The",Drama,59729,51054.0
78873,Accident on Hill Road,Crime|Drama|Thriller,1570417,32866.0
78885,Tennessee,Drama,770814,42891.0
78893,"Last Airbender, The",Action|Adventure|Fantasy,938283,10196.0
78895,When Father Was Away on Business (Otac na sluzbenom putu),Drama,89748,21042.0
78898,"Big Hand for the Little Lady, A",Comedy|Drama|Western,60165,37301.0
78903,State of Siege (État de siège),Drama|Thriller,70959,91487.0
78905,Whirlpool,Crime|Drama|Film-Noir|Mystery,42039,29106.0
78909,Little Lili (La petite Lili),Drama,335351,51865.0
78913,Didier,Comedy|Fantasy,118976,37652.0
78916,Grande école,Drama,340137,4676.0
78919,Fat People (Gordos),Comedy,1166810,28478.0
78921,This Happy Breed,Comedy|Drama,37367,51617.0
78934,Yella,Drama|Romance|Thriller,806686,3037.0
78941,Destricted,Drama,492962,208478.0
78944,Culloden (The Battle of Culloden),Documentary|Drama|War,57982,61302.0
78946,Distant Thunder (Ashani Sanket),Drama,69737,113012.0
78949,Out of Mind: The Stories of H.P. Lovecraft,Fantasy|Horror,213968,108788.0
78951,Cool Air,Horror,780495,140172.0
78955,"Rain People, The",Drama,64873,59231.0
78957,I Even Met Happy Gypsies (Skupljaci perja),Drama,62277,59088.0
78959,Endgame,Drama,1217616,15102.0
78961,Dead Air,Horror|Sci-Fi|Thriller,993841,24963.0
78965,Puppetry of the Penis: Live at the Forum (Puppetry of the Penis: The Ancient Art of Genital Origami),Comedy|Documentary,313504,36962.0
78967,"Island of Dr. Moreau, The",Adventure|Fantasy|Horror|Romance|Sci-Fi|Thriller,76210,26932.0
78974,Malice N Wonderland,Drama|Musical,1594971,
78976,Stones in Exile,Documentary|Musical,1609157,40636.0
78978,"Cousins, The (Cousins, Les)",Drama|Romance,52708,2363.0
78980,Dynamite Girl (Dynamiittityttö),Comedy|Crime,36783,
78982,Gumshoe,Comedy|Crime|Drama|Mystery,68669,34991.0
78984,Guts (Agallas),Action|Crime,1288633,34703.0
78986,Salvador (Puig Antich),Drama,445691,1896.0
78991,Slam Dunk Ernest,Children|Comedy,114469,39129.0
78993,Waiting Women (Kvinnors väntan),Comedy|Drama,44811,69544.0
79003,Romance on the High Seas,Comedy|Musical|Romance,40745,43449.0
79006,Empire of Dreams: The Story of the 'Star Wars' Trilogy,Documentary,416716,76180.0
79008,South Park: Imaginationland,Animation|Comedy|Fantasy,1308667,16023.0
79010,Marie and Bruce,Comedy|Drama,365480,25903.0
79022,"Intern, The",Comedy,202989,153913.0
79029,Kurt Cobain About a Son,Documentary|Musical,790769,25630.0
79031,Horror Business,Documentary,460823,28036.0
79035,Hold Back the Dawn,Drama|Romance,33722,51395.0
79038,"Gazebo, The",Comedy|Crime,52837,1789.0
79043,Inside the Twin Towers,Drama,808138,74076.0
79045,We Stand Alone Together,Documentary,302022,235199.0
79057,Predators,Action|Sci-Fi|Thriller,1424381,34851.0
79060,Far North,Drama|Romance|Thriller,860866,8471.0
79063,"Leslie, My Name is Evil (Manson, My Name is Evil)",Comedy|Crime|Fantasy,1345488,45622.0
79065,Thank Your Lucky Stars,Comedy|Musical,36422,43514.0
79067,"Fixer, The",Drama,62977,87267.0
79073,When You're Strange,Documentary,1333667,37659.0
79077,"Flight That Fought Back, The",Drama,470764,166677.0
79081,Hell and High Water,Adventure|Drama|Thriller,47073,23097.0
79083,Young Bess,Drama|Romance,46564,44711.0
79091,Despicable Me,Animation|Children|Comedy|Crime,1323594,20352.0
79094,So Proudly We Hail!,Drama|Romance|War,36367,150778.0
79104,31 North 62 East,Thriller,1235404,58781.0
79106,Irene in Time,Comedy|Drama|Romance,815182,142052.0
79109,Captains of the Clouds,Action|Drama|War,34578,32921.0
79111,"Front Line, The",Crime|Drama|Thriller|War,488121,24048.0
79124,Girl of the Golden West,Musical|Romance|Western,30182,43853.0
79127,Sweethearts,Musical|Romance,30817,43849.0
79132,Inception,Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,1375666,27205.0
79134,Grown Ups,Comedy,1375670,38365.0
79136,Thirst,Drama,1101048,64861.0
79139,"Sorcerer's Apprentice, The",Action|Adventure|Children|Comedy|Fantasy,963966,27022.0
79158,Tokyo Zombie (Tôkyô zonbi),Action|Comedy|Horror,451954,27843.0
79163,Swedish Auto,Drama|Romance,800228,80198.0
79166,Creepshow 3,Horror,478125,16304.0
79185,Knight and Day,Action|Comedy|Thriller,1013743,37834.0
79187,"Greatest, The",Drama|Romance,1226232,32395.0
79191,Roadracers,Drama,111002,26682.0
79195,Raincoat,Drama|Romance,405266,41252.0
79197,"Fastest Gun Alive, The",Western,49201,25914.0
79203,Nightwatching,Drama|Mystery,446750,4556.0
79207,Fear City,Crime|Drama|Mystery|Thriller,87247,18680.0
79213,Sade,Crime|Drama,217019,72356.0
79220,Without Bias (a.k.a. Len Bias),Documentary,1205503,
79222,"Phantom, The",Action|Adventure|Crime|Fantasy,1438437,41522.0
79224,"Karate Kid, The",Action|Children|Drama,1155076,38575.0
79226,"Good Guy, The",Comedy|Romance,1247662,39037.0
79228,Like Minds (Murderous Intent),Crime|Mystery|Thriller,425196,15714.0
79230,"Yellow Handkerchief, The",Drama|Romance,954990,22556.0
79232,Comrades,Drama,92772,49500.0
79234,Snake-Crane Secret (She hao dan xin zhen jiu zhou),Action|Drama,185691,54857.0
79236,Yumeji,Drama|Fantasy,103316,110903.0
79238,Zigeunerweisen (Tsigoineruwaizen),Horror|Mystery,81662,110899.0
79242,"Kids Are All Right, The",Comedy|Drama,842926,39781.0
79244,Perestroika,Drama,1001540,26350.0
79247,Terror is a Man,Horror|Sci-Fi,53344,100661.0
79249,"Twilight People, The",Horror,69426,85674.0
79251,"Serbian Film, A (Srpski film)",Horror|Thriller,1273235,73861.0
79254,Home,Drama,1319569,61222.0
79259,Cherrybomb,Drama|Thriller,1248971,40850.0
79274,Batman: Under the Red Hood,Action|Animation,1569923,40662.0
79276,"Pont du Nord, Le",Comedy|Fantasy|Mystery,82927,59484.0
79278,My Boy,Comedy|Drama,12486,54198.0
79281,Windy Day (Tuulinen päivä),Drama,135014,
79283,"Siffleurs, Les (Viheltäjät)",Drama,139717,
79285,Mammy,Comedy|Drama|Musical,21110,91470.0
79287,"Wizard of Oz, The",Adventure|Children|Comedy|Fantasy,16544,47508.0
79293,Salt,Action|Thriller,944835,27576.0
79299,"No. 1 Ladies' Detective Agency, The",Comedy|Crime|Mystery,874957,
79303,Sinbad (Szindbád),Drama,67815,86431.0
79311,"Hamster Factor and Other Tales of Twelve Monkeys, The",Documentary,116479,30565.0
79318,Winnebago Man,Comedy|Documentary,1396557,42918.0
79321,Crime of Passion,Crime|Drama|Film-Noir,50271,1920.0
79327,"Patsy, The",Comedy|Drama|Romance,19258,53209.0
79329,Passing Strange,Documentary|Musical,1259583,24487.0
79333,Watch Out for the Automobile (Beregis avtomobilya),Comedy|Crime|Romance,60161,39768.0
79335,Peg o' My Heart,Drama|Romance,24433,162862.0
79337,Downstairs,Drama,22834,134427.0
79339,Five and Ten,Romance,21874,53232.0
79344,Dark Island,Action|Sci-Fi|Thriller,1043651,37816.0
79346,Smashing Pumpkins: If All Goes Wrong,Documentary|Musical,1236247,20996.0
79348,Pearl Jam: Immagine in Cornice - Live in Italy 2006,Documentary|Musical,1169158,18968.0
79357,Mr. Nobody,Drama|Fantasy|Romance|Sci-Fi,485947,31011.0
79363,Music in the Air,Comedy|Musical|Romance,25536,96525.0
79368,"Girasoli, I (Sunflower)",Drama,65782,1863.0
79388,Play Dirty,Action|Adventure|Drama|War,63443,26652.0
79395,"Silver Chalice, The",Drama|Romance,47494,65212.0
79397,George Washington Slept Here,Comedy,34780,35262.0
79400,"Last Truck: Closing of a GM Plant, The",Documentary,1487120,37098.0
79402,Telstar: The Joe Meek Story,Comedy|Drama,1068669,26796.0
79410,In A Day,Romance,452634,41163.0
79424,"Name for Evil, A",Horror,70435,85023.0
79428,Dinner for Schmucks,Comedy,427152,38778.0
79430,8: The Mormon Proposition,Documentary,1484522,40428.0
79458,"Man Who Left His Will on Film, The (Tôkyô sensô sengo hiwa)",Drama,66466,104343.0
79461,Diary of a Shinjuku Thief (Shinjuku dorobo nikki),Comedy|Drama,63598,104744.0
79463,Nanny McPhee Returns (a.k.a. Nanny McPhee and the Big Bang),Children|Comedy|Fantasy,1415283,35019.0
79467,Mid-August Lunch (Pranzo di ferragosto),Comedy|Drama,1277728,17631.0
79469,"Northerners, The (De noorderlingen)",Comedy,105019,5899.0
79471,3 Needles,Drama,395424,18166.0
79473,"Olivier, Olivier",Drama,102583,124096.0
79475,"Power of Kangwon Province, The (Kangwon-do ui him)",Drama,156906,86266.0
79477,Taking Off,Comedy|Drama,67820,59881.0
79494,Safe Sex,Comedy,220016,17914.0
79496,Restless (Uro),Action|Crime|Thriller,497539,37766.0
79498,"Town That Dreaded Sundown, The",Crime|Drama|Horror|Mystery|Thriller,75342,48197.0
79501,Deadly Outlaw: Rekka (a.k.a. Violent Fire) (Jitsuroku Andô Noboru kyôdô-den: Rekka),Crime|Drama|Thriller,352465,36274.0
79505,North (Nord),Comedy|Drama,1252610,26584.0
79507,Amar Akbar Anthony,Action|Comedy|Drama,75669,38022.0
79515,Farsan,Comedy,1570966,32497.0
79519,Trans-Europ-Express,Thriller,61113,90908.0
79521,Lies (Gojitmal),Drama,208995,45043.0
79523,"Man from London, The (A Londoni férfi)",Crime|Drama|Mystery,415127,31262.0
79525,Human Desire,Drama|Film-Noir,47101,21564.0
79528,Treasure Island,Adventure,25907,43605.0
79533,"Bugs Bunny / Road Runner Movie, The (a.k.a. The Great American Chase)",Animation|Children|Comedy,78915,20007.0
79536,Hellsinki (Rööperi),Crime,1227536,25335.0
79539,Here and There (Tamo i ovde),Comedy|Drama,1118045,41483.0
79541,Little Nicholas (Le petit Nicolas),Comedy|Drama,1264904,31203.0
79543,"Confucian Confusion, A (Du li shi dai)",Comedy,109685,54233.0
79545,Grotesque (Gurotesuku),Horror|Thriller,1352369,27297.0
79547,2:13,Horror|Thriller,1002561,39303.0
79551,Shifty,Crime|Thriller,1104126,21900.0
79553,Ip Man 2,Action,1386932,37472.0
79561,Dr. Moreau's House of Pain,Horror,400383,29168.0
79565,I Remember (Eu Me Lembro),Drama,492967,108712.0
79568,I Am Maria (Jag är Maria),Drama,79359,343283.0
79570,Lucky,Documentary,1159712,63075.0
79572,Ramona and Beezus,Children|Comedy,493949,38843.0
79575,Solstice,Drama,134108,
79578,"Year of the Hare, The (Jäniksen vuosi)",Drama|Romance,76252,39008.0
79580,"Yank in the R.A.F., A",Action|Adventure|Drama|Romance|War,34405,49609.0
79588,Charlie St. Cloud,Drama|Fantasy|Romance,1438254,37950.0
79590,"Rebound, The",Comedy|Romance,1205535,24122.0
79592,"Other Guys, The",Action|Comedy,1386588,27581.0
79594,Thrilla in Manila,Documentary,238859,
79596,"Lineup, The",Crime|Drama|Film-Noir,51866,24508.0
79599,Operation Endgame,Action|Comedy|Drama,1268987,41135.0
79601,Love in Another Language (Baska Dilde Ask),Drama|Romance,1513713,37570.0
79603,"Oh, Woe Is Me (Hélas pour moi)",Comedy|Drama,107175,52713.0
79607,"Millions Game, The (Das Millionenspiel)",Action|Drama|Sci-Fi|Thriller,66079,5465.0
79610,Affair in Trinidad,Drama|Film-Noir|Musical|Thriller,44331,61430.0
79617,She-Wolf of London,Action|Drama|Horror|Mystery,38934,45322.0
79627,Cradle of Fear,Crime|Drama|Horror|Mystery|Thriller,291833,20591.0
79633,"Kautokeino Rebellion, The (Kautokeino-opprøret)",Drama,479937,13221.0
79636,"Inner Life of Martin Frost, The",Comedy|Drama,479074,18848.0
79638,"Family, The (Famiglia, La)",Drama|Musical|Romance,93004,42008.0
79640,"Terrace, The (Terrazza, La)",Drama,81616,77334.0
79642,Dreamboat,Comedy,44566,94618.0
79644,"Desperados, The",Western,64227,102488.0
79647,"Haunted Strangler, The (Grip of the Strangler)",Crime|Horror|Mystery,51706,86667.0
79651,"L-Shaped Room, The",Drama,57239,76000.0
79653,North West Mounted Police,Action|Adventure|Drama|Romance|Western,32850,83360.0
79656,"Great Caruso, The",Drama|Musical,43599,98328.0
79663,Triage,Drama|War,1217070,33195.0
79667,Call Me Madam,Comedy|Musical|Romance,45592,46011.0
79677,"Two Escobars, The",Crime|Documentary,1522863,53190.0
79681,Invisible Agent,Adventure|Comedy|Sci-Fi|Thriller|War,34902,28426.0
79684,Paper Man,Comedy|Drama,437405,39414.0
79686,All Tomorrow's Parties,Documentary|Musical,870210,42039.0
79688,Invisible Target (Naam yi boon sik),Action|Crime,995739,19528.0
79692,Bjarnfreðarson,Comedy|Drama,1534397,37700.0
79695,"Expendables, The",Action|Adventure|Thriller,1320253,27578.0
79702,Scott Pilgrim vs. the World,Action|Comedy|Fantasy|Musical|Romance,446029,22538.0
79709,"Spanish Main, The",Adventure|Drama|Romance,38108,97735.0
79711,Svengali,Drama|Horror,22454,45803.0
79718,Sheep Eaters (Lampaansyöjät),Comedy|Drama,70285,112383.0
79720,Animal Kingdom,Crime|Drama,1313092,44629.0
79723,"Exploding Girl, The",Drama,1294161,44770.0
79725,Prodigal Sons,Documentary,1295068,46391.0
79731,Seven Angry Men,Drama|Western,48602,149114.0
79736,May 6th (06/05),Drama|Thriller,419952,30860.0
79739,"Thorn in the Heart, The",Documentary,1424062,67367.0
79741,See What I'm Saying: The Deaf Entertainers Documentary,Documentary,1125387,96108.0
79760,Facing Ali,Documentary,1419318,30966.0
79765,"Beast, The",Drama|Horror|Thriller,115109,47477.0
79767,Pretty Bird,Comedy|Drama,1058743,40818.0
79769,Raajneeti,Crime|Drama|Romance,1291465,37951.0
79771,"Return of Frank James, The",Western,32983,43821.0
79773,Moloch (Molokh),Drama,199777,55971.0
79775,"Story of My Life, The (Mensonges et trahisons et plus si affinités...)",Comedy|Romance,383025,10271.0
79794,Crossworlds,Action|Comedy|Sci-Fi,115985,17821.0
79796,Centurion,Action|Adventure|Drama|Thriller|War,1020558,23759.0
79798,I Killed My Mother (J'ai tué ma mère),Drama,1424797,26280.0
79800,Life During Wartime,Comedy|Drama,808526,39800.0
79802,Lion's Den (Leonera),Drama,1022606,8900.0
79805,That Most Important Thing: Love (L'important c'est d'aimer),Drama|Romance,73155,3476.0
79807,Pope Joan (Die Päpstin),Drama|Romance,458455,9503.0
79809,Cluny Brown,Comedy|Romance,38419,52270.0
79824,Babies (Bébé(s)),Documentary,1020938,44737.0
79828,"Green Room, The (a.k.a. Vanishing Fiancee) (La chambre verte)",Drama,77315,8070.0
79830,Captain Conan (Capitaine Conan),Drama|War,115822,46334.0
79832,Easy Living,Comedy|Romance,28816,80364.0
79835,Like It Is,Drama,146990,21001.0
79838,Ankur (The Seedling),Drama,71145,171492.0
79842,For Neda,Documentary,1671630,79829.0
79844,"Battle of the Rails, The (La bataille du rail)",Drama|War,38334,39142.0
79846,Spider Forest (Geomi sup),Drama|Horror|Mystery|Thriller,407821,21781.0
79848,What Goes Up,Drama,832318,19874.0
79850,12th & Delaware,Documentary,1548865,44806.0
79855,Wonder Bar,Comedy|Crime|Drama|Musical|Romance,26007,132883.0
79860,"Experiment, The",Drama|Thriller,997152,43549.0
79863,Black Water,Adventure|Drama|Horror|Thriller,816436,14138.0
79866,Schmatta: Rags to Riches to Rags,Documentary,1474312,
79868,Heartless,Fantasy|Horror|Mystery|Thriller,1220214,38150.0
79870,Smash His Camera,Documentary,1280015,47912.0
79872,Chicago,Comedy|Crime|Drama,17750,128298.0
79874,Underworld,Crime|Drama|Film-Noir,18526,42565.0
79879,Piranha (Piranha 3D),Action|Horror|Thriller,464154,43593.0
79882,Milka - A Film About Taboos (Milka - elokuva tabuista),Drama,81160,263579.0
79884,FC Venus,Comedy|Romance,487027,1914.0
79895,"Extraordinary Adventures of Adèle Blanc-Sec, The",Action|Adventure|Fantasy|Mystery,1179025,35552.0
79897,Get Low,Comedy|Drama|Mystery,1194263,44718.0
79901,"Danse: The Paris Opera Ballet, La (La Danse - Le ballet de l'Opéra de Paris)",Documentary,1500496,67381.0
79910,According to Greta,Drama|Romance,1059925,26035.0
79912,Accident (Yi ngoi),Thriller,1202514,25474.0
79914,Centre Stage: Turn It Up,Drama|Romance,1145144,16346.0
79916,Tony Manero,Crime|Drama,1223975,33774.0
79918,Fate Is the Hunter,Drama,58091,102286.0
79920,Blue Skies,Comedy|Drama|Musical|Romance,38370,53446.0
79923,"Mating Season, The",Comedy,43792,108232.0
79925,Prince of Foxes,Adventure|Drama,41767,44533.0
79927,Terribly Happy (Frygtelig lykkelig),Crime|Drama|Film-Noir|Thriller,1087890,15952.0
79929,"Eclipse, The",Drama|Horror|Thriller,1346961,39563.0
79936,Pohjanmaa,Drama,95880,55520.0
79946,"Joneses, The",Comedy|Drama,1285309,41479.0
79953,With a Song in My Heart,Drama|Musical,45333,65787.0
79955,"Love Parade, The",Comedy|Musical|Romance,20112,51759.0
79972,"Girl on the Train, The (La fille du RER)",Drama,1183672,41248.0
79974,Pyaar Impossible,Comedy|Romance,1351224,29538.0
79977,"Rains Came, The",Adventure|Drama|Romance,31835,115109.0
79980,Children of Invention,Drama,1322282,42850.0
79987,Gainsbourg (Vie Héroïque),Drama|Musical|Romance,1329457,31900.0
79994,"Wild Grass (Herbes folles, Les)",Drama|Romance,1156143,37842.0
79996,Giallo,Crime|Horror|Thriller,1107816,29159.0
80004,Gaby: A True Story,Drama|Romance,93067,191550.0
80014,Ole dole doff,Drama,63384,122671.0
80020,Jumbo (Billy Rose's Jumbo),Comedy|Musical|Romance,55797,42991.0
80022,Miss Sadie Thompson,Drama|Musical|Romance,46076,44140.0
80026,Tekken,Action|Sci-Fi,411951,42194.0
80033,"President's Man, The",Action|Adventure|Thriller,234516,31443.0
80038,"Wedding Photographer, The (Bröllopsfotografen)",Comedy|Drama|Romance,1359421,33494.0
80041,Giliap,Crime|Drama,73045,91873.0
80044,Don Quixote,Adventure|Comedy|Drama|Romance,181212,207937.0
80049,"Secret Adventures of Gustave Klopp, The (Narco)",Action|Comedy|Fantasy,381442,20200.0
80054,Blood into Wine,Documentary,1394383,37259.0
